"Port-level Imports"
"Current date: 04/04/2017 3:20 PM (Eastern Daylight Time)"
"Port","Commodity","Country","Time","Customs Containerized Vessel Value (Gen) ($US)","Containerized Vessel SWT (Gen) (kg)",
"Panama City, FL (Port)","Total All Commodities","Asia - South","2013","5,388","1,139"
"Panama City, FL (Port)","Total All Commodities","Asia - South","2014","12,061","660"
"Panama City, FL (Port)","Total All Commodities","Asia - South","2015","268,219","81,336"
"Panama City, FL (Port)","Total All Commodities","Asia - South","2016","104,684","49,501"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2005","64,460","14,699"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2006","793,934","113,569"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2007","297,628","13,546"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2008","2,249,192","129,329"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2009","884,464","97,717"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2010","1,604,017","54,599"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2011","826,461","56,046"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2012","348,782","38,778"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2013","636,645","69,212"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2014","1,603,690","152,789"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2015","2,517,163","192,420"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2016","663,220","54,495"
"Panama City, FL (Port)","Total All Commodities","Asia - Other","2017 through February","424,013","57,392"
"Panama City, FL (Port)","Total All Commodities","Europe","2003","77,460","61,146"
"Panama City, FL (Port)","Total All Commodities","Europe","2005","10,800","3,511"
"Panama City, FL (Port)","Total All Commodities","Europe","2006","1,034,197","49,256"
"Panama City, FL (Port)","Total All Commodities","Europe","2007","330,725","17,142"
"Panama City, FL (Port)","Total All Commodities","Europe","2008","2,005,295","90,651"
"Panama City, FL (Port)","Total All Commodities","Europe","2009","3,585,424","187,608"
"Panama City, FL (Port)","Total All Commodities","Europe","2010","468,169","111,641"
"Panama City, FL (Port)","Total All Commodities","Europe","2011","2,376,088","63,147"
"Panama City, FL (Port)","Total All Commodities","Europe","2012","2,186,313","91,449"
"Panama City, FL (Port)","Total All Commodities","Europe","2013","4,912,955","134,566"
"Panama City, FL (Port)","Total All Commodities","Europe","2014","3,619,992","86,225"
"Panama City, FL (Port)","Total All Commodities","Europe","2015","20,042,020","306,027"
"Panama City, FL (Port)","Total All Commodities","Europe","2016","10,296,371","499,117"
"Panama City, FL (Port)","Total All Commodities","Europe","2017 through February","17,400","418"
"Pensacola, FL (Port)","Total All Commodities","World Total","2003","5,542,977","88,768,839"
"Pensacola, FL (Port)","Total All Commodities","World Total","2004","266,000","128,149"
"Pensacola, FL (Port)","Total All Commodities","World Total","2005","1,333,071","2,252,039"
"Pensacola, FL (Port)","Total All Commodities","World Total","2006","5,045,127","435,001"
"Pensacola, FL (Port)","Total All Commodities","World Total","2008","183,569,484","31,512,321"
"Pensacola, FL (Port)","Total All Commodities","World Total","2011","1,887,990","98,599"
"Pensacola, FL (Port)","Total All Commodities","World Total","2012","11,100","239,318"
"Pensacola, FL (Port)","Total All Commodities","World Total","2013","2,048,080","658,074"
"Pensacola, FL (Port)","Total All Commodities","World Total","2014","4,716,889","2,050,035"
"Pensacola, FL (Port)","Total All Commodities","World Total","2015","8,628,303","274,576"
"Pensacola, FL (Port)","Total All Commodities","Asia","2008","24,280,918","7,269,137"
"Pensacola, FL (Port)","Total All Commodities","Asia","2014","4,519,006","2,046,770"
"Pensacola, FL (Port)","Total All Commodities","Asia - South","2008","24,238,419","7,267,775"
"Pensacola, FL (Port)","Total All Commodities","Asia - Other","2008","42,499","1,362"
"Pensacola, FL (Port)","Total All Commodities","Asia - Other","2014","4,519,006","2,046,770"
"Pensacola, FL (Port)","Total All Commodities","Europe","2006","5,045,127","435,001"
"Pensacola, FL (Port)","Total All Commodities","Europe","2008","159,288,566","24,243,184"
"Pensacola, FL (Port)","Total All Commodities","Europe","2011","1,887,990","98,599"
"Pensacola, FL (Port)","Total All Commodities","Europe","2012","11,100","239,318"
"Pensacola, FL (Port)","Total All Commodities","Europe","2014","197,883","3,265"
"Pensacola, FL (Port)","Total All Commodities","Europe","2015","8,458,303","228,491"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2003","9,957,816","18,287,098"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2004","21,083,041","61,245,438"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2005","41,113,413","129,608,731"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2006","16,008,218","52,558,470"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2007","6,460,653","12,242,669"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2008","5,159,292","12,878,966"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2009","303,650","371,650"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2010","21,000","5,289"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2011","20,390,674","5,301,077"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2012","21,155,784","36,281,358"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2013","16,946,409","30,792,315"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2014","2,606,061","6,447,013"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2015","3,525,663","3,179,580"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2016","23,699,092","97,852,235"
"Port Canaveral, FL (Port)","Total All Commodities","World Total","2017 through February","8,767,180","14,543,629"
"Port Canaveral, FL (Port)","Total All Commodities","Asia","2004","4,000","8"
"Port Canaveral, FL (Port)","Total All Commodities","Asia","2006","1,642,820","14,965,049"
"Port Canaveral, FL (Port)","Total All Commodities","Asia","2009","4,000","3,780"
"Port Canaveral, FL (Port)","Total All Commodities","Asia","2011","19,693,654","4,699,854"
"Port Canaveral, FL (Port)","Total All Commodities","Asia","2014","11,376","6,272"
"Port Canaveral, FL (Port)","Total All Commodities","Asia","2015","12,000","499"
"Port Canaveral, FL (Port)","Total All Commodities","Asia - South","2014","11,376","6,272"
"Port Canaveral, FL (Port)","Total All Commodities","Asia - Other","2004","4,000","8"
"Port Canaveral, FL (Port)","Total All Commodities","Asia - Other","2006","1,642,820","14,965,049"
"Port Canaveral, FL (Port)","Total All Commodities","Asia - Other","2009","4,000","3,780"
"Port Canaveral, FL (Port)","Total All Commodities","Asia - Other","2011","19,693,654","4,699,854"
"Port Canaveral, FL (Port)","Total All Commodities","Asia - Other","2015","12,000","499"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2003","6,918,619","17,054,278"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2004","20,639,205","60,722,321"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2005","39,027,382","104,878,625"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2006","10,923,060","27,422,263"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2007","6,440,888","12,226,650"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2008","4,288,914","11,268,358"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2009","284,650","363,425"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2010","21,000","5,289"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2011","10,500","1,187"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2012","661,162","2,330,645"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2013","2,711,480","9,314,245"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2014","1,654,373","5,473,251"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2015","2,481,163","3,002,963"
"Port Canaveral, FL (Port)","Total All Commodities","Europe","2016","3,139,909","3,044,200"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2003","151,350,165","578,152,891"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2004","146,226,508","474,338,338"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2005","178,518,884","400,699,416"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2006","215,161,699","401,236,585"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2007","170,623,411","461,030,049"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2008","152,540,725","391,656,597"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2009","131,087,132","293,773,149"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2010","151,518,692","296,127,306"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2011","158,351,344","298,688,101"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2012","157,138,602","311,816,787"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2013","133,905,701","266,441,854"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2014","162,549,833","311,952,196"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2015","217,921,171","390,913,351"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2016","312,400,203","363,203,637"
"Port Manatee, FL (Port)","Total All Commodities","World Total","2017 through February","46,692,756","44,517,926"
"Port Manatee, FL (Port)","Total All Commodities","Asia","2004","363,538","315,913"
"Port Manatee, FL (Port)","Total All Commodities","Asia","2005","2,108,777","2,896,717"
"Port Manatee, FL (Port)","Total All Commodities","Asia","2006","4,553,405","11,147,627"
"Port Manatee, FL (Port)","Total All Commodities","Asia","2007","5,459,409","41,654,811"
"Port Manatee, FL (Port)","Total All Commodities","Asia","2008","4,688,285","3,837,629"
"Port Manatee, FL (Port)","Total All Commodities","Asia","2013","47,011","19,044"
"Port Manatee, FL (Port)","Total All Commodities","Asia","2016","51,191,148","5,992,849"
"Port Manatee, FL (Port)","Total All Commodities","Asia - Other","2004","363,538","315,913"
"Port Manatee, FL (Port)","Total All Commodities","Asia - Other","2005","2,108,777","2,896,717"
"Port Manatee, FL (Port)","Total All Commodities","Asia - Other","2006","4,553,405","11,147,627"
"Port Manatee, FL (Port)","Total All Commodities","Asia - Other","2007","5,459,409","41,654,811"
"Port Manatee, FL (Port)","Total All Commodities","Asia - Other","2008","4,688,285","3,837,629"
"Port Manatee, FL (Port)","Total All Commodities","Asia - Other","2013","47,011","19,044"
"Port Manatee, FL (Port)","Total All Commodities","Asia - Other","2016","51,191,148","5,992,849"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2004","72,760","51,883"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2006","866,968","338,211"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2007","1,839,090","490,404"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2008","193,185","173,413"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2010","3,381,959","435,344"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2012","1,150,000","10,750"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2014","10,407,500","31,450,000"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2015","5,000","645"
"Port Manatee, FL (Port)","Total All Commodities","Europe","2016","4,333,446","438,989"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2004","46,987","19,565"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2005","157,766","16,201"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2006","25,216","9,554"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2008","294,098","60,112"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2009","203,179","71,820"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2011","49,796","7,224"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2012","25,930","470"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2013","128,901","10,192"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2014","300,643","119,568"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2015","214,976","77,413"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2016","792,867","56,840"
"St. Petersburg, FL (Port)","Total All Commodities","World Total","2017 through February","35,300","4,459"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2005","157,766","16,201"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2006","25,216","9,554"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2008","118,952","46,003"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2009","123,496","34,496"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2013","14,546","3,041"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2014","185,340","32,095"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2015","44,630","8,523"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2016","604,808","50,011"
"St. Petersburg, FL (Port)","Total All Commodities","Asia","2017 through February","35,300","4,459"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - South","2015","15,120","4,110"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2005","157,766","16,201"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2006","25,216","9,554"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2008","118,952","46,003"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2009","123,496","34,496"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2013","14,546","3,041"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2014","185,340","32,095"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2015","29,510","4,413"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2016","604,808","50,011"
"St. Petersburg, FL (Port)","Total All Commodities","Asia - Other","2017 through February","35,300","4,459"
"St. Petersburg, FL (Port)","Total All Commodities","Europe","2004","46,987","19,565"
"St. Petersburg, FL (Port)","Total All Commodities","Europe","2008","175,146","14,109"
"St. Petersburg, FL (Port)","Total All Commodities","Europe","2009","79,683","37,324"
"St. Petersburg, FL (Port)","Total All Commodities","Europe","2011","49,796","7,224"
"St. Petersburg, FL (Port)","Total All Commodities","Europe","2012","25,930","470"
"St. Petersburg, FL (Port)","Total All Commodities","Europe","2013","114,355","7,151"
"St. Petersburg, FL (Port)","Total All Commodities","Europe","2015","170,346","68,890"
"St. Petersburg, FL (Port)","Total All Commodities","Europe","2016","141,573","5,647"
"Tampa, FL (Port)","Total All Commodities","World Total","2003","48,482,381","66,839,228"
"Tampa, FL (Port)","Total All Commodities","World Total","2004","132,625,888","203,609,773"
"Tampa, FL (Port)","Total All Commodities","World Total","2005","148,949,267","452,241,112"
"Tampa, FL (Port)","Total All Commodities","World Total","2006","176,081,083","223,067,221"
"Tampa, FL (Port)","Total All Commodities","World Total","2007","372,131,942","319,980,558"
"Tampa, FL (Port)","Total All Commodities","World Total","2008","421,670,606","372,980,926"
"Tampa, FL (Port)","Total All Commodities","World Total","2009","345,506,008","228,116,900"
"Tampa, FL (Port)","Total All Commodities","World Total","2010","350,803,973","172,236,592"
"Tampa, FL (Port)","Total All Commodities","World Total","2011","380,706,614","190,573,754"
"Tampa, FL (Port)","Total All Commodities","World Total","2012","423,843,850","221,607,428"
"Tampa, FL (Port)","Total All Commodities","World Total","2013","492,284,429","280,201,388"
"Tampa, FL (Port)","Total All Commodities","World Total","2014","537,014,463","321,673,499"
"Tampa, FL (Port)","Total All Commodities","World Total","2015","605,759,807","383,722,908"
"Tampa, FL (Port)","Total All Commodities","World Total","2016","686,508,492","486,755,402"
"Tampa, FL (Port)","Total All Commodities","World Total","2017 through February","126,011,383","62,754,144"
"Tampa, FL (Port)","Total All Commodities","Asia","2003","8,674,695","7,373,542"
"Tampa, FL (Port)","Total All Commodities","Asia","2004","70,437,528","39,440,336"
"Tampa, FL (Port)","Total All Commodities","Asia","2005","58,892,619","32,265,357"
"Tampa, FL (Port)","Total All Commodities","Asia","2006","114,717,416","89,293,040"
"Tampa, FL (Port)","Total All Commodities","Asia","2007","270,693,249","134,346,501"
"Tampa, FL (Port)","Total All Commodities","Asia","2008","329,397,436","162,060,707"
"Tampa, FL (Port)","Total All Commodities","Asia","2009","281,977,015","109,084,536"
"Tampa, FL (Port)","Total All Commodities","Asia","2010","297,108,106","119,252,778"
"Tampa, FL (Port)","Total All Commodities","Asia","2011","298,881,075","109,990,589"
"Tampa, FL (Port)","Total All Commodities","Asia","2012","341,146,266","125,410,709"
"Tampa, FL (Port)","Total All Commodities","Asia","2013","379,851,146","155,053,812"
"Tampa, FL (Port)","Total All Commodities","Asia","2014","410,678,094","153,039,744"
"Tampa, FL (Port)","Total All Commodities","Asia","2015","468,571,585","184,227,634"
"Tampa, FL (Port)","Total All Commodities","Asia","2016","544,171,262","201,364,912"
"Tampa, FL (Port)","Total All Commodities","Asia","2017 through February","67,091,891","27,640,383"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2003","414,742","223,088"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2004","4,353,047","6,438,437"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2005","3,302,387","7,027,727"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2006","3,817,290","8,729,801"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2007","3,697,899","5,869,975"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2008","5,515,653","6,967,509"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2009","6,315,611","3,825,739"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2010","5,664,292","6,061,554"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2011","4,626,539","5,698,488"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2012","8,841,499","8,071,365"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2013","13,619,070","11,442,386"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2014","17,568,764","15,444,946"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2015","12,962,074","10,063,885"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2016","12,171,120","10,209,841"
"Tampa, FL (Port)","Total All Commodities","Asia Near East","2017 through February","1,558,333","1,121,999"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2003","212,396","340,265"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2004","3,904,346","5,205,782"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2005","3,853,070","5,599,221"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2006","6,850,767","8,921,848"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2007","2,246,905","2,125,420"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2008","2,346,255","8,987,893"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2009","678,806","857,099"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2010","2,803,601","1,134,949"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2011","3,847,878","3,466,458"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2012","3,711,193","3,560,935"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2013","7,855,855","7,217,952"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2014","7,646,754","7,030,756"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2015","3,002,296","3,163,033"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2016","1,342,829","1,514,662"
"Tampa, FL (Port)","Total All Commodities","Asia - South","2017 through February","8,984","25,340"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2003","8,047,557","6,810,189"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2004","62,180,135","27,796,117"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2005","51,737,162","19,638,409"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2006","104,049,359","71,641,391"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2007","264,748,445","126,351,106"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2008","321,535,528","146,105,305"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2009","274,982,598","104,401,698"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2010","288,640,213","112,056,275"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2011","290,406,658","100,825,643"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2012","328,593,574","113,778,409"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2013","358,376,221","136,393,474"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2014","385,462,576","130,564,042"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2015","452,607,215","171,000,716"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2016","530,657,313","189,640,409"
"Tampa, FL (Port)","Total All Commodities","Asia - Other","2017 through February","65,524,574","26,493,044"
"Tampa, FL (Port)","Total All Commodities","Europe","2003","1,899,982","4,369,057"
"Tampa, FL (Port)","Total All Commodities","Europe","2004","14,824,556","23,005,861"
"Tampa, FL (Port)","Total All Commodities","Europe","2005","42,272,418","142,221,268"
"Tampa, FL (Port)","Total All Commodities","Europe","2006","40,851,578","47,038,759"
"Tampa, FL (Port)","Total All Commodities","Europe","2007","37,323,588","35,162,696"
"Tampa, FL (Port)","Total All Commodities","Europe","2008","30,224,412","55,551,962"
"Tampa, FL (Port)","Total All Commodities","Europe","2009","34,529,294","37,157,373"
"Tampa, FL (Port)","Total All Commodities","Europe","2010","30,073,955","31,497,217"
"Tampa, FL (Port)","Total All Commodities","Europe","2011","29,411,685","36,460,200"
"Tampa, FL (Port)","Total All Commodities","Europe","2012","48,340,231","58,911,352"
"Tampa, FL (Port)","Total All Commodities","Europe","2013","51,267,839","37,992,493"
"Tampa, FL (Port)","Total All Commodities","Europe","2014","81,386,522","82,634,223"
"Tampa, FL (Port)","Total All Commodities","Europe","2015","76,714,876","63,629,083"
"Tampa, FL (Port)","Total All Commodities","Europe","2016","54,902,531","59,593,525"
"Tampa, FL (Port)","Total All Commodities","Europe","2017 through February","5,540,118","9,625,797"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2003","16,918,083","14,067,073"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2004","20,918,200","16,920,834"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2005","22,747,225","17,499,337"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2006","20,308,348","16,170,342"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2007","20,355,918","16,203,248"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2008","23,272,061","19,172,687"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2009","20,035,884","14,835,486"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2010","97,506,899","151,824,552"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2011","24,542,115","14,406,090"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2012","24,517,633","14,936,870"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2013","30,603,900","20,843,948"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2014","34,682,224","18,627,732"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2015","28,263,950","18,202,138"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2016","31,328,850","17,451,113"
"U.S. Virgin Islands (District)","Total All Commodities","World Total","2017 through February","5,732,396","3,440,721"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2003","1,230,355","586,665"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2004","1,546,266","1,614,917"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2005","1,854,204","1,211,286"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2006","1,817,557","611,938"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2007","2,071,187","794,503"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2008","1,951,619","998,906"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2009","2,767,267","1,575,773"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2010","2,696,849","1,539,320"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2011","4,211,263","1,277,546"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2012","4,781,952","1,158,302"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2013","5,024,677","1,137,662"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2014","7,629,651","1,540,136"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2015","5,054,176","1,383,914"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2016","5,177,194","1,486,481"
"U.S. Virgin Islands (District)","Total All Commodities","Asia","2017 through February","1,150,572","1,301,603"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2003","67,450","294,082"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2004","285,420","1,190,623"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2005","136,800","596,448"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2009","301,293","669,108"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2010","160,023","16,200"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2011","313,739","76,800"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2012","281,163","64,830"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2013","49,904","9,600"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2014","49,587","22,032"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2015","57,501","42,970"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2016","90,542","53,200"
"U.S. Virgin Islands (District)","Total All Commodities","Asia Near East","2017 through February","21,404","5,720"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2003","11,300","3,743"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2004","15,498","1,729"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2005","36,010","9,051"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2006","106,153","52,788"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2008","29,771","5,000"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2009","11,584","3,864"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2010","36,256","2,893"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2011","113,060","13,983"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2012","173,538","21,858"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2013","374,702","26,874"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2014","225,573","14,588"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2015","354,318","29,952"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2016","348,769","33,289"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - South","2017 through February","14,621","1,601"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2003","1,151,605","288,840"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2004","1,245,348","422,565"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2005","1,681,394","605,787"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2006","1,711,404","559,150"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2007","2,071,187","794,503"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2008","1,921,848","993,906"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2009","2,454,390","902,801"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2010","2,500,570","1,520,227"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2011","3,784,464","1,186,763"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2012","4,327,251","1,071,614"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2013","4,600,071","1,101,188"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2014","7,354,491","1,503,516"
"U.S. Virgin Islands (District)","Total All Commodities","Asia - Other","2015","4,642,357","1,310,992"
